date,gwl,pr,tm
1968-07-14,3.2,11.023824,16.794464
1968-07-21,3.19,0.80020213,14.949683
1968-07-28,3.22,0.0,15.276594
1968-08-04,3.2,0.0,18.337181
1968-08-11,3.16,0.047860567,15.560719
1968-08-18,3.17,1.5896066,12.989404
1968-08-25,3.17,2.832938,19.876104
1968-09-01,3.31,2.833876,16.272377
1968-09-08,3.34,0.0,15.915996
1968-09-15,3.35,33.285503,13.848545
1968-09-22,3.62,13.847133,12.642499
1968-09-29,3.62,0.93932545,12.675804
1968-10-06,3.57,5.5541024,13.95261
1968-10-13,3.72,0.050100807,13.500372
1968-10-20,3.66,0.0019820505,6.9773397
1968-10-27,3.45,0.0019820505,8.6362505
1968-11-03,3.35,6.129306,12.128521
1968-11-10,3.38,0.08589996,3.0190876
1968-11-17,3.3,0.67472225,2.856261
1968-11-24,3.3,2.5863829,8.0890045
1968-12-01,3.26,0.0074504595,2.8344998
1968-12-08,3.24,0.0,0.2909018
1968-12-15,3.19,0.030035876,-2.0676813
1968-12-22,3.16,6.411398,3.4981227
1968-12-29,3.22,0.010116194,-4.560225
1969-01-05,3.41,0.01979909,-0.86301166
1969-01-12,3.22,0.97818196,2.251348
1969-01-19,3.18,6.9676704,4.5095773
1969-01-26,3.35,0.02565526,6.231909
1969-02-02,3.41,6.279907,2.535403
1969-02-09,3.29,2.214942,-0.32182407
1969-02-16,3.21,7.236674,-3.519501
1969-02-23,3.51,0.0,1.8986522
1969-03-02,3.44,0.0,-0.059264466
1969-03-09,3.27,0.028817495,2.3784294
1969-03-16,3.22,1.1677504,-3.472458
1969-03-23,3.24,0.93100613,1.2330923
1969-03-30,3.21,7.305966,5.6284995
1969-04-06,3.25,0.0,9.050157
1969-04-13,3.37,2.3277047,3.7169046
1969-04-20,3.38,0.08396814,3.344571
1969-04-27,3.27,0.0061323075,10.743225
1969-05-04,3.22,9.839537,13.408195
1969-05-11,3.2,0.1013817,15.75002
1969-05-18,3.14,0.5564673,8.375898
1969-05-25,3.15,2.3643377,16.861454
1969-06-01,3.22,0.22265294,10.824733
1969-06-08,3.22,0.0,14.576425
1969-06-15,3.16,5.771434,18.505299
1969-06-22,3.28,1.6407869,15.794844
1969-06-29,3.27,10.1986885,13.1803875
1969-07-06,3.15,8.725776,16.162365
1969-07-13,3.2,0.027608545,15.936665
1969-07-20,3.26,0.042448927,18.163933
1969-07-27,3.32,1.9668742,22.209492
1969-08-03,3.29,5.692944,20.755733
1969-08-10,3.25,0.0,19.131163
1969-08-17,3.19,3.1256752,17.717741
1969-08-24,3.2,3.3448777,14.874712
1969-08-31,3.24,0.21630558,15.090498
1969-09-07,3.27,0.0,13.923766
1969-09-14,3.17,0.0,18.477976
1969-09-21,3.12,1.6909308,14.741643
1969-09-28,3.08,0.29769504,8.578261
1969-10-05,3.07,0.005674172,12.312553
1969-10-12,3.07,0.004655491,12.150157
1969-10-19,3.08,0.030257603,8.186273
1969-10-26,3.07,0.022418806,10.797768
1969-11-02,3.37,0.29932415,12.717896
1969-11-09,3.38,8.238067,7.134312
1969-11-16,3.3,1.0800681,6.571046
1969-11-23,3.27,0.047649324,6.500044
1969-11-30,3.26,0.0,-2.3691123
1969-12-07,3.23,0.0033698706,-3.0962527
1969-12-14,3.21,0.5521309,-0.9599413
1969-12-21,3.16,0.35889664,-11.91103
1969-12-28,3.24,0.0,-7.2736917
1970-01-04,3.11,0.008114368,-4.1508093
1970-01-11,3.14,0.008216591,2.4372678
1970-01-18,3.13,0.0,-5.2622075
1970-01-25,3.16,2.4851604,2.4908705
1970-02-01,3.24,0.0,-7.6119537
1970-02-08,3.31,3.7202845,2.5924733
1970-02-15,3.19,0.75934535,-6.503307
1970-02-22,3.41,18.818457,4.2681527
1970-03-01,3.46,6.930707,0.7139734
1970-03-08,3.3,2.795099,-2.0629268
1970-03-15,3.22,0.46799633,0.19870141
1970-03-22,3.37,0.072537385,5.663118
1970-03-29,3.26,0.6104565,2.49022
1970-04-05,3.34,6.3659234,0.788451
1970-04-12,3.36,0.017371692,4.3918552
1970-04-19,3.35,1.749296,8.523085
1970-04-26,3.46,1.1233592,7.9713516
1970-05-03,3.39,0.079352096,9.893649
1970-05-10,3.23,0.0,17.037947
1970-05-17,3.17,0.0,13.777857
1970-05-24,3.14,0.038654454,12.575651
1970-05-31,3.13,2.4154344,11.58155
1970-06-07,3.23,0.0,20.708572
1970-06-14,3.19,0.0,11.945581
1970-06-21,3.15,0.0,21.432018
1970-06-28,3.12,5.096921,18.043406
1970-07-05,3.14,0.068971105,16.199877
1970-07-12,3.13,0.0,17.2996
1970-07-19,3.13,5.275157,14.766505
1970-07-26,3.2,6.5807343,13.061098
1970-08-02,3.26,0.0,21.242197
1970-08-09,3.26,0.022576867,16.90813
1970-08-16,3.24,7.927391,16.830696
1970-08-23,3.25,0.0017101095,16.923246
1970-08-30,3.24,0.0,17.512327
1970-09-06,3.17,3.1970596,12.7966
1970-09-13,3.04,7.756278,11.571684
1970-09-20,3.1,0.0027600373,16.016218
1970-09-27,3.07,0.0,9.6006155
1970-10-04,3.13,5.4491405,10.705059
1970-10-11,3.18,0.013928648,13.016864
1970-10-18,3.14,0.8250087,9.995724
1970-10-25,3.13,8.038747,11.045959
1970-11-01,3.13,1.5532556,11.696422
1970-11-08,3.24,1.8421693,2.1637082
1970-11-15,3.31,1.8448219,4.519572
1970-11-22,3.17,0.022955991,3.4133816
1970-11-29,3.14,3.0185895,7.9333997
1970-12-06,3.2,2.4991548,6.1554356
1970-12-13,3.14,0.20639439,5.521433
1970-12-20,3.11,2.624053,5.228216
1970-12-27,3.11,0.008635472,-4.346688
1971-01-03,3.13,0.00022380726,-10.427914
1971-01-10,3.16,0.0,0.7681811
1971-01-17,3.13,0.11247572,2.3244143
1971-01-24,3.19,0.68482673,5.8978715
1971-01-31,3.26,0.0,5.892275
1971-02-07,3.17,1.0147101,4.8103876
1971-02-14,3.14,0.10183635,3.4623408
1971-02-21,3.11,2.6467905,5.1884174
1971-02-28,3.1,0.0869703,-2.5520136
1971-03-07,3.09,0.15109204,-2.3394845
1971-03-14,3.11,0.024833798,6.2068157
1971-03-21,3.1,0.09273291,6.800896
1971-03-28,3.1,0.098510176,1.2908034
1971-04-04,3.1,0.42709863,9.2562275
1971-04-11,3.08,0.0,5.320562
1971-04-18,3.07,0.010127436,8.580463
1971-04-25,3.07,0.00990056,4.2992034
1971-05-02,3.06,0.0002017228,8.321727
1971-05-09,3.04,5.4438605,15.911645
1971-05-16,3.03,6.460297,16.338469
1971-05-23,3.0,0.0,14.786153
1971-05-30,2.97,0.0,15.575204
1971-06-06,2.96,0.0,16.909225
1971-06-13,2.99,2.1851666,12.643162
1971-06-20,3.02,6.543104,12.5616
1971-06-27,3.09,16.972921,12.774492
1971-07-04,3.22,0.0,19.717112
1971-07-11,3.14,0.0,19.208645
1971-07-18,3.07,0.0,12.696606
1971-07-25,3.01,3.997545,21.01723
1971-08-01,3.06,0.42675856,19.201866
1971-08-08,3.0,0.17376298,15.037894
1971-08-15,2.96,0.31104586,16.852661
1971-08-22,2.92,40.11174,17.924894
1971-08-29,2.98,1.9466108,17.92494
1971-09-05,3.0,0.14279164,13.067592
1971-09-12,2.98,0.121428065,13.987446
1971-09-19,2.97,0.25529182,12.586614
1971-09-26,3.0,0.043850258,9.446727
1971-10-03,3.05,0.07629155,11.86196
1971-10-10,3.05,0.0,13.688863
1971-10-17,3.07,1.4853671,5.794518
1971-10-24,3.1,0.0010993128,12.666607
1971-10-31,3.09,0.016451133,5.059584
1971-11-07,3.49,3.1745853,6.925125
1971-11-14,3.44,0.28538987,5.4576354
1971-11-21,3.35,9.459498,1.0954223
1971-11-28,3.25,1.8480325,4.285417
1971-12-05,3.27,0.13365908,7.9027276
1971-12-12,3.25,4.5178933,7.15464
1971-12-19,3.2,5.87029,6.5291734
1971-12-26,3.17,0.28290808,2.0000317
1972-01-02,3.33,0.00251369,0.08542768
1972-01-09,3.27,0.0,0.15428352
1972-01-16,3.23,0.0,-8.976881
1972-01-23,3.18,0.010205244,-1.4501641
1972-01-30,3.19,0.1139875,-10.165203
1972-02-06,3.18,0.9647506,2.3475716
1972-02-13,3.28,0.03838058,2.6174588
1972-02-20,3.24,0.16176438,2.5702739
1972-02-27,3.21,0.02014082,2.7009726
1972-03-05,3.2,1.5327916,3.7205281
1972-03-12,3.14,0.0,-0.66881156
1972-03-19,3.11,0.0,9.314998
1972-03-26,3.1,2.2485085,7.603352
1972-04-02,3.21,5.716169,9.6382065
1972-04-09,3.26,0.86878514,7.81529
1972-04-16,3.27,0.03674152,6.5607386
1972-04-23,3.22,0.0,6.8680463
1972-04-30,3.16,0.0,14.056698
1972-05-07,3.11,1.9105315,13.671974
1972-05-14,3.1,1.6520716,7.943862
1972-05-21,3.11,0.0,11.476593
1972-05-28,3.11,2.175641,10.931152
1972-06-04,3.14,0.0031562736,19.527641
1972-06-11,3.21,2.8177233,14.80721
1972-06-18,3.2,2.1224904,17.456297
1972-06-25,3.2,0.0,15.487664
1972-07-02,3.32,3.0526145,13.176658
1972-07-09,3.21,19.991142,18.80703
1972-07-16,3.14,0.0,20.098602
1972-07-23,3.1,2.9329593,19.132668
1972-07-30,3.09,1.6489843,17.455597
1972-08-06,3.07,0.0,19.118637
1972-08-13,3.09,0.6261151,21.379192
1972-08-20,3.08,0.9381944,13.433331
1972-08-27,3.08,0.0,14.982864
1972-09-03,3.08,0.052629605,13.984147
1972-09-10,3.07,16.990294,10.691966
1972-09-17,3.11,0.29465237,7.9136386
1972-09-24,3.13,0.0,9.41937
1972-10-01,3.1,0.0,6.7374616
1972-10-08,3.09,0.0,9.506315
1972-10-15,3.06,0.0,9.385376
1972-10-22,3.06,7.0356083,7.1869907
1972-10-29,3.07,0.0,7.2024436
1972-11-05,3.13,2.0519354,10.911277
1972-11-12,3.13,10.105114,4.8220534
1972-11-19,3.22,1.6237117,0.95249736
1972-11-26,3.32,0.00823674,0.91740924
1972-12-03,3.31,0.073157154,6.7402744
1972-12-10,3.32,4.241802,6.2672596
1972-12-17,3.35,0.00075561274,0.866725
1972-12-24,3.41,0.059118696,0.6640349
1972-12-31,3.34,0.0,-7.647149
1973-01-07,3.3,0.7690687,2.9152083
1973-01-14,3.31,1.4739211,1.242912
1973-01-21,3.27,0.47850895,2.432084
1973-01-28,3.29,0.5002462,3.39186
1973-02-04,3.25,0.02903014,-0.22898759
1973-02-11,3.24,1.2885019,2.8012505
1973-02-18,3.22,2.5748613,1.7367139
1973-02-25,3.26,0.6585739,-0.5516356
1973-03-04,3.27,1.8005646,7.160537
1973-03-11,3.27,0.044371508,4.026549
1973-03-18,3.22,0.052186746,5.3197756
1973-03-25,3.19,0.22240168,9.178322
1973-04-01,3.18,4.8410954,5.426502
1973-04-08,3.27,0.55941117,3.8763864
1973-04-15,3.27,0.62290937,6.890969
1973-04-22,3.28,0.968968,6.2391686
1973-04-29,3.22,1.7379261,6.7117085
1973-05-06,3.25,0.00792816,13.059745
1973-05-13,3.21,1.5629386,11.089245
1973-05-20,3.18,0.0015305843,14.36517
1973-05-27,3.15,0.0,14.956783
1973-06-03,3.14,0.09900016,14.493286
1973-06-10,3.13,0.58449835,12.833295
1973-06-17,3.1,4.5807133,18.00347
1973-06-24,3.04,0.0,19.343904
1973-07-01,2.98,0.0,22.221153
1973-07-08,2.92,0.018166287,15.18987
1973-07-15,2.88,9.047009,20.34544
1973-07-22,2.84,3.6113672,15.707768
1973-07-29,2.92,0.032700647,17.706892
1973-08-05,2.93,0.62109435,16.922846
1973-08-12,2.89,0.0,16.525635
1973-08-19,2.85,0.012152167,16.984993
1973-08-26,2.79,0.0,16.377396
1973-09-02,2.75,2.6339128,15.758504
1973-09-09,2.72,0.024742471,17.570435
1973-09-16,2.69,1.9793288,17.014053
1973-09-23,2.65,5.483027,10.242849
1973-09-30,2.65,1.3027043,9.958202
1973-10-07,2.64,0.13881503,12.028606
1973-10-14,2.67,0.7484459,6.0344853
1973-10-21,2.73,3.678977,6.853978
1973-10-28,2.86,0.0,7.0273747
1973-11-04,3.08,0.31734473,7.3819556
1973-11-11,3.13,2.5157235,7.0511966
1973-11-18,3.21,1.3553748,2.0307834
1973-11-25,3.26,3.119155,1.4558253
1973-12-02,3.2,1.5279763,-5.8031735
1973-12-09,3.14,0.012445738,-3.5793076
1973-12-16,3.12,4.817694,2.9339921
1973-12-23,3.14,1.3359118,4.43765
1973-12-30,3.11,0.023869237,2.4157774
1974-01-06,3.24,7.0185523,2.94798
1974-01-13,3.29,4.6185174,7.0901966
1974-01-20,3.43,0.0,6.9077773
1974-01-27,3.31,0.107943095,4.090523
1974-02-03,3.27,0.0,3.3134685
1974-02-10,3.29,0.26255104,9.520049
1974-02-17,3.24,0.0,5.2904925
1974-02-24,3.22,0.004655491,2.4993083
1974-03-03,3.2,0.0,2.5896165
1974-03-10,3.18,0.0,1.3885943
1974-03-17,3.19,2.1443758,7.818864
1974-03-24,3.26,0.013217653,8.314192
1974-03-31,3.2,0.0,7.4704304
1974-04-07,3.17,0.0,11.753506
1974-04-14,3.14,0.5247026,5.682461
1974-04-21,3.11,0.032700647,8.646265
1974-04-28,3.11,0.0,11.015246
1974-05-05,3.1,10.594209,4.3115225
1974-05-12,3.13,0.0,14.301052
1974-05-19,3.13,0.0,18.684566
1974-05-26,3.14,0.1776285,11.538492
1974-06-02,3.13,7.5715146,15.852668
1974-06-09,3.15,1.1893345,10.860468
1974-06-16,3.11,0.0023183015,18.846062
1974-06-23,3.07,0.0,18.332954
1974-06-30,3.03,5.0784526,16.146446
1974-07-07,3.07,0.15214512,13.136275
1974-07-14,3.07,4.2966824,14.224874
1974-07-21,3.08,0.0,15.251796
1974-07-28,3.05,0.71186507,16.044735
1974-08-04,3.01,5.1921387,17.325949
1974-08-11,2.99,2.2048519,14.202716
1974-08-18,2.99,0.0,15.667214
1974-08-25,2.95,0.0,17.126307
1974-09-01,2.81,0.48771593,16.33025
1974-09-08,2.73,0.9746832,13.499398
1974-09-15,2.72,0.0,18.07441
1974-09-22,2.7,2.2030573,10.140231
1974-09-29,2.68,0.76155627,8.791648
1974-10-06,2.69,1.7838197,8.379513
1974-10-13,2.72,1.0580829,5.412918
1974-10-20,2.74,0.47721794,5.6457973
1974-10-27,2.93,10.625696,7.0370097
1974-11-03,2.91,0.36287713,5.024186
1974-11-10,2.99,0.018973595,7.797338
1974-11-17,3.22,0.48801866,6.807319
1974-11-24,3.24,6.270204,6.189043
1974-12-01,3.23,1.8562548,7.99925
1974-12-08,3.44,2.8707795,9.728794
1974-12-15,3.51,1.7988772,4.1189322
1974-12-22,3.42,0.0,8.004652
1974-12-29,3.3,6.2638383,7.2030582
1975-01-05,3.32,0.88577724,8.608501
1975-01-12,3.29,0.27221954,8.662747
1975-01-19,3.17,0.11147843,3.8309374
1975-01-26,3.16,0.026311126,3.178841
1975-02-02,3.18,0.00053180545,7.9021955
1975-02-09,3.21,0.0,-1.041626
1975-02-16,3.2,0.0,-1.9525855
1975-02-23,3.2,0.0,2.0328925
1975-03-02,3.18,1.1619658,8.564861
1975-03-09,3.2,0.00053180545,8.75533
1975-03-16,3.2,0.38167018,2.1060028
1975-03-23,3.18,0.0,2.4094458
1975-03-30,3.24,0.40028647,1.6993018
1975-04-06,3.24,9.134822,2.525127
1975-04-13,3.23,3.923002,5.072773
1975-04-20,3.24,0.120974846,10.509364
1975-04-27,3.19,0.20045134,8.330699
1975-05-04,3.12,0.06271756,9.188433
1975-05-11,3.39,3.957999,12.143345
1975-05-18,3.34,1.3248572,15.637148
1975-05-25,3.2,0.0,11.724819
1975-06-01,3.17,1.2342688,7.744242
1975-06-08,3.19,0.0,16.61357
1975-06-15,3.18,3.6722608,11.983814
1975-06-22,3.18,0.05731718,22.469538
1975-06-29,3.19,1.4203818,13.590213
1975-07-06,3.16,0.0,19.202135
1975-07-13,3.2,1.1800623,18.826546
1975-07-20,3.21,3.6773555,18.040585
1975-07-27,3.23,0.0,16.644175
1975-08-03,3.19,0.0,19.82167
1975-08-10,3.18,0.0,26.654526
1975-08-17,3.18,0.020459263,16.462202
1975-08-24,3.17,0.4918847,14.046629
1975-08-31,3.15,5.479105,19.880709
1975-09-07,3.17,0.18292907,12.740664
1975-09-14,3.17,1.1400774,13.288105
1975-09-21,3.2,0.57718694,13.754836
1975-09-28,3.23,0.7421787,12.946021
1975-10-05,3.27,2.738978,13.45092
1975-10-12,3.27,0.006481781,3.3409293
1975-10-19,3.23,0.00022380726,9.726469
1975-10-26,3.22,0.18587083,4.64212
1975-11-02,3.25,0.93619454,7.6123343
1975-11-09,3.19,0.0,4.3564243
1975-11-16,3.16,8.151204,4.362826
1975-11-23,3.14,0.0,-1.3906767
1975-11-30,3.28,0.002298243,1.7914575
1975-12-07,3.42,0.76911235,6.1357384
1975-12-14,3.38,0.0,-3.8193643
1975-12-21,3.38,0.011882386,6.292518
1975-12-28,3.52,0.0,5.792733
1976-01-04,3.36,1.5576878,0.8765058
1976-01-11,3.37,0.72122574,8.743253
1976-01-18,3.35,0.7906205,4.9299164
1976-01-25,3.41,0.18468267,-4.046111
1976-02-01,3.22,0.0,-8.223402
1976-02-08,3.18,0.0,-0.25577348
1976-02-15,3.24,0.08959969,-0.96829915
1976-02-22,3.2,0.0,2.1655302
1976-02-29,3.19,6.3057194,7.8369465
1976-03-07,3.18,0.21415682,-2.1955767
1976-03-14,3.14,0.0,1.4162858
1976-03-21,3.13,0.0,-2.3128023
1976-03-28,3.16,0.0039644483,8.490231
1976-04-04,3.18,3.83701,3.6220446
1976-04-11,3.18,0.0,8.12636
1976-04-18,3.15,0.0,10.92976
1976-04-25,3.11,0.0,8.65564
1976-05-02,3.1,0.19995728,9.726088
1976-05-09,3.11,0.0,21.820202
1976-05-16,3.06,0.0,13.303665
1976-05-23,3.03,0.0,13.872257
1976-05-30,3.03,4.378382,12.147853
1976-06-06,3.09,0.0,17.648273
1976-06-13,3.05,0.0,15.31921
1976-06-20,3.02,9.395411,12.8086815
1976-06-27,3.01,0.0,25.834076
1976-07-04,2.93,0.0,24.259327
1976-07-11,2.84,0.0,18.802242
1976-07-18,2.78,0.55867213,19.57112
1976-07-25,2.76,0.84894323,16.912619
1976-08-01,2.68,4.797385,12.3011
1976-08-08,2.67,0.0,17.637255
1976-08-15,2.61,0.0,18.236698
1976-08-22,2.56,0.0,15.431095
1976-08-29,2.52,0.0,19.536505
1976-09-05,2.505,0.5307283,11.773884
1976-09-12,2.49,1.3175137,15.246541
1976-09-19,2.46,0.0,13.560507
1976-09-26,2.45,5.2396164,13.138984
1976-10-03,2.43,0.025423743,14.012436
1976-10-10,2.42,0.0042478982,15.222266
1976-10-17,2.42,3.400698,4.5244493
1976-10-24,2.42,0.0,9.148372
1976-10-31,2.42,0.011284624,4.1273794
1976-11-07,2.69,1.4602853,7.790342
1976-11-14,2.72,4.551242,6.6790032
1976-11-21,2.82,2.2160113,2.790518
1976-11-28,2.97,0.64342153,8.424575
1976-12-05,3.13,0.0,1.3686574
1976-12-12,3.19,0.00022380726,0.890367
1976-12-19,3.17,0.0,-1.2447636
1976-12-26,3.18,1.8484598,-1.5656945
1977-01-02,3.18,0.020276282,2.0421727
1977-01-09,3.21,3.679203,3.2769518
1977-01-16,3.24,0.57365966,0.91356385
1977-01-23,3.25,5.8141804,3.684119
1977-01-30,3.34,0.027868625,-1.3185345
1977-02-06,3.23,3.0530307,5.4621477
1977-02-13,3.33,0.9928748,5.253041
1977-02-20,3.3,3.9648328,6.4644003
1977-02-27,3.26,0.026634745,-1.4163235
1977-03-06,3.26,0.0,5.135504
1977-03-13,3.18,0.35957366,5.478243
1977-03-20,3.17,0.08882963,5.068005
1977-03-27,3.16,7.7284403,1.8261149
1977-04-03,3.2,12.63933,3.3374949
1977-04-10,3.34,0.82872254,1.3762782
1977-04-17,3.32,0.17668714,4.765713
1977-04-24,3.31,6.8851275,6.1093793
1977-05-01,3.29,0.016668016,8.079111
1977-05-08,3.24,3.4014773,9.208227
1977-05-15,3.27,0.0,9.211253
1977-05-22,3.23,0.0,13.722892
1977-05-29,3.15,0.0,11.629359
1977-06-05,3.1,3.5730896,11.601416
1977-06-12,3.07,0.0,18.354652
1977-06-19,3.06,0.0063187447,15.942369
1977-06-26,3.03,0.0,14.191392
1977-07-03,3.0,0.0,18.7851
1977-07-10,2.95,0.0,20.072578
1977-07-17,2.88,1.8478612,15.66689
1977-07-24,2.88,7.66345,14.050356
1977-07-31,2.91,0.28259456,15.580619
1977-08-07,2.89,2.6611943,19.06094
1977-08-14,2.93,2.2065082,16.98284
1977-08-21,2.98,4.3994455,14.217415
1977-08-28,3.0,0.010127436,13.642035
1977-09-04,2.99,0.0,12.108414
1977-09-11,2.98,0.8633444,16.225515
1977-09-18,2.96,0.0,7.8859034
1977-09-25,2.93,0.0,9.500111
1977-10-02,2.93,9.163239,7.7434964
1977-10-09,2.94,0.0039644483,14.258403
1977-10-16,2.92,0.05656361,5.507847
1977-10-23,2.91,5.5389614,13.202656
1977-10-30,2.94,0.0,8.437605
1977-11-06,2.95,1.2166525,9.487814
1977-11-13,2.97,5.814091,5.400237
1977-11-20,2.98,0.67917705,5.5124125
1977-11-27,3.03,0.00083797175,-1.816906
1977-12-04,3.1,0.0,-0.4375871
